x,sin(x)
-23.823744289722452,0.9659263053731793
-23.736477827122734,0.9848087259256856
-23.649211364523016,0.9961965904241284
-23.561944901923297,0.999999943741051
-23.47467843932358,0.9961945846253865
-23.38741197672386,0.9848075322876627
-23.300145514124143,0.965925410693287
-23.212879051524425,0.9396918610824899
-23.125612588924707,0.9063064352460245
-23.03834612632499,0.8660230570631077
-22.95107966372527,0.8191521350188453
-22.863813201125552,0.7660446062877242
-22.776546738525834,0.7071070681696486
-22.689280275926116,0.6427881041223878
-22.602013813326398,0.5735772720034416
-22.51474735072668,0.5000013872904548
-22.42748088812696,0.4226182004696271
-22.340214425527243,0.34202003835812317
-22.252947962927525,0.2588188682453139
-22.165681500327807,0.17364788431470915
-22.07841503772809,0.08715575589131745
-21.99114857512837,-1.8175874246079732E-13
-21.903882112528652,-0.08715575589167834
-21.816615649928934,-0.17364788431506598
-21.729349187329216,-0.2588188682456639
-21.642082724729498,-0.34202003835846423
-21.55481626212978,-0.42261820046995535
-21.46754979953006,-0.5000013872907687
-21.380283336930344,-0.573577272003738
-21.293016874330625,-0.6427881041226654
-21.205750411730907,-0.7071070681699049
-21.11848394913119,-0.7660446062879571
-21.03121748653147,-0.8191521350190532
-20.943951023931753,-0.8660230570632886
-20.856684561332035,-0.9063064352461773
-20.769418098732316,-0.9396918610826137
-20.6821516361326,-0.9659254106933806
-20.59488517353288,-0.9848075322877257
-20.507618710933162,-0.9961945846254179
-20.420352248333444,-0.999999943741051
-20.333085785733726,-0.9961965904240968
-20.245819323134008,-0.9848087259256226
-20.15855286053429,-0.9659263053730857
-20.07128639793457,-0.9396928453952905
-19.984019935334853,-0.906307886569414
-19.896753472735135,-0.8660254450996705
-19.809487010135417,-0.8191520601715252
-19.7222205475357,-0.7660436398500118
-19.63495408493598,-0.707106469575018
-19.547687622336262,-0.6427875016050358
-19.460421159736544,-0.5735764038216544
-19.373154697136826,-0.4999999918688227
-19.285888234537108,-0.42261826016345083
-19.19862177193739,-0.3420201431136498
-19.11135530933767,-0.2588190618107549
-19.024088846737953,-0.1736481786451202
-18.936822384138235,-0.08715574275506555
-18.849555921538517,2.4158453015843406E-13
-18.7622894589388,0.08715574275554688
-18.67502299633908,0.17364817864559604
-18.587756533739363,0.25881906181122166
-18.500490071139644,0.34202014311410384
-18.413223608539926,0.4226182601638887
-18.325957145940208,0.49999999186924116
-18.23869068334049,0.5735764038220501
-18.151424220740772,0.6427875016054061
-18.064157758141054,0.7071064695753596
-17.976891295541336,0.7660436398503223
-17.889624832941617,0.8191520601718024
-17.8023583703419,0.8660254450999121
-17.71509190774218,0.9063078865696182
-17.627825445142463,0.9396928453954557
-17.540558982542745,0.9659263053732107
-17.453292519943027,0.9848087259257066
-17.36602605734331,0.9961965904241391
-17.27875959474359,0.9999999437410507
-17.191493132143872,0.996194584625376
-17.104226669544154,0.984807532287642
-17.016960206944436,0.9659254106932555
-16.929693744344718,0.9396918610824485
-16.842427281745,0.9063064352459734
-16.75516081914528,0.8660230570630473
-16.667894356545563,0.819152135018776
-16.580627893945845,0.7660446062876466
-16.493361431346127,0.7071070681695631
-16.40609496874641,0.6427881041222953
-16.31882850614669,0.5735772720033424
-16.231562043546973,0.5000013872903497
-16.144295580947254,0.4226182004695178
-16.057029118347536,0.34202003835801015
-15.96976265574782,0.2588188682451993
-15.882496193148103,0.1736478843145945
-15.795229730548387,0.08715575589120282
-15.70796326794867,-2.9485347441618743E-13
-15.620696805348954,-0.08715575589178949
-15.533430342749238,-0.1736478843151746
-15.446163880149522,-0.25881886824576855
-15.358897417549805,-0.3420200383585644
-15.271630954950089,-0.42261820047005016
-15.184364492350372,-0.5000013872908573
-15.097098029750656,-0.5735772720038214
-15.00983156715094,-0.6427881041227411
-14.922565104551223,-0.7071070681699739
-14.835298641951507,-0.7660446062880187
-14.74803217935179,-0.8191521350191072
-14.660765716752074,-0.8660230570633348
-14.573499254152358,-0.9063064352462158
-14.486232791552641,-0.9396918610826442
-14.398966328952925,-0.9659254106934031
-14.311699866353209,-0.9848075322877408
-14.224433403753492,-0.9961945846254253
-14.137166941153776,-0.999999943741051
-14.04990047855406,-0.9961965904240899
-13.962634015954343,-0.984808725925609
-13.875367553354627,-0.965926305373066
-13.78810109075491,-0.9396928453952647
-13.700834628155194,-0.9063078865693831
-13.613568165555478,-0.8660254450996349
-13.526301702955761,-0.8191520601714856
-13.439035240356045,-0.7660436398499684
-13.351768777756329,-0.7071064695749715
-13.264502315156612,-0.642787501604987
-13.177235852556896,-0.5735764038216034
-13.08996938995718,-0.4999999918687704
-13.002702927357463,-0.4226182601633977
-12.915436464757747,-0.3420201431135964
-12.82817000215803,-0.25881906181070174
-12.740903539558314,-0.17364817864506774
-12.653637076958598,-0.08715574275501423
-12.566370614358881,2.913225216616411E-13
-12.479104151759165,0.08715574275559466
-12.391837689159448,0.17364817864564153
-12.304571226559732,0.2588190618112646
-12.217304763960016,0.3420201431141439
-12.1300383013603,0.42261826016392573
-12.042771838760583,0.499999991869275
-11.955505376160867,0.5735764038220806
-11.86823891356115,0.6427875016054333
-11.780972450961434,0.7071064695753834
-11.693705988361717,0.766043639850343
-11.606439525762001,0.8191520601718196
-11.519173063162285,0.8660254450999263
-11.431906600562568,0.9063078865696294
-11.344640137962852,0.939692845395464
-11.257373675363135,0.9659263053732166
-11.17010721276342,0.9848087259257101
-11.082840750163703,0.9961965904241407
-10.995574287563986,0.999999943741051
-10.90830782496427,0.9961945846253748
-10.821041362364554,0.9848075322876394
-10.733774899764837,0.9659254106932523
-10.64650843716512,0.939691861082445
-10.559241974565404,0.9063064352459698
-10.471975511965688,0.8660230570630435
-10.384709049365972,0.8191521350187729
-10.297442586766255,0.7660446062876441
-10.210176124166539,0.707107068169562
-10.122909661566823,0.6427881041222953
-10.035643198967106,0.5735772720033443
-9.94837673636739,0.5000013872903529
-9.861110273767673,0.42261820046952253
-9.773843811167957,0.34202003835801686
-9.68657734856824,0.25881886824520584
-9.599310885968524,0.17364788431460101
-9.512044423368808,0.08715575589120907
-9.424777960769092,-2.8824493256841696E-13
-9.337511498169375,-0.08715575589178261
-9.250245035569659,-0.17364788431516784
-9.162978572969942,-0.25881886824576217
-9.075712110370226,-0.34202003835855727
-8.98844564777051,-0.42261820047004384
-8.901179185170793,-0.5000013872908516
-8.813912722571077,-0.5735772720038153
-8.72664625997136,-0.6427881041227358
-8.639379797371644,-0.7071070681699686
-8.552113334771928,-0.7660446062880141
-8.464846872172211,-0.819152135019103
-8.377580409572495,-0.8660230570633314
-8.290313946972779,-0.9063064352462128
-8.203047484373062,-0.9396918610826419
-8.115781021773346,-0.9659254106934014
-8.02851455917363,-0.9848075322877393
-7.941248096573913,-0.9961945846254247
-7.853981633974197,-0.999999943741051
-7.76671517137448,-0.9961965904240906
-7.679448708774764,-0.9848087259256103
-7.592182246175048,-0.9659263053730677
-7.504915783575331,-0.9396928453952672
-7.417649320975615,-0.9063078865693862
-7.3303828583758985,-0.8660254450996384
-7.243116395776182,-0.8191520601714896
-7.155849933176466,-0.766043639849973
-7.068583470576749,-0.7071064695749765
-6.981317007977033,-0.6427875016049923
-6.894050545377317,-0.5735764038216092
-6.8067840827776,-0.49999999186877664
-6.719517620177884,-0.4226182601634042
-6.6322511575781675,-0.34202014311360307
-6.544984694978451,-0.25881906181070863
-6.457718232378735,-0.17364817864507473
-6.370451769779018,-0.0871557427550213
-6.283185307179302,2.8421709430404007E-13
-6.195918844579586,0.08715574275558757
-6.108652381979869,0.17364817864563453
-6.021385919380153,0.2588190618112577
-5.9341194567804365,0.34202014311413725
-5.84685299418072,0.4226182601639193
-5.759586531581004,0.4999999918692689
-5.672320068981287,0.5735764038220748
-5.585053606381571,0.6427875016054277
-5.497787143781855,0.7071064695753784
-5.410520681182138,0.7660436398503384
-5.323254218582422,0.8191520601718156
-5.2359877559827055,0.8660254450999227
-5.148721293382989,0.9063078865696264
-5.061454830783273,0.9396928453954616
-4.974188368183556,0.9659263053732149
-4.88692190558384,0.9848087259257091
-4.799655442984124,0.9961965904241401
-4.712388980384407,0.9999999437410507
-4.625122517784691,0.9961945846253755
-4.5378560551849745,0.9848075322876407
-4.450589592585258,0.9659254106932541
-4.363323129985542,0.9396918610824475
-4.276056667385825,0.9063064352459727
-4.188790204786109,0.8660230570630473
-4.101523742186393,0.819152135018777
-4.014257279586676,0.7660446062876489
-3.92699081698696,0.7071070681695669
-3.8397243543872435,0.6427881041223005
-3.752457891787527,0.5735772720033497
-3.6651914291878107,0.5000013872903591
-3.5779249665880943,0.42261820046952936
-3.490658503988378,0.34202003835802314
-3.4033920413886616,0.2588188682452131
-3.316125578788945,0.17364788431460826
-3.228859116189229,0.08715575589121625
-3.1415926535895125,-2.8063561113227866E-13
-3.054326190989796,-0.08715575589177586
-2.9670597283900797,-0.17364788431516115
-2.8797932657903633,-0.25881886824575523
-2.792526803190647,-0.3420200383585505
-2.7052603405909306,-0.42261820047003756
-2.617993877991214,-0.5000013872908453
-2.530727415391498,-0.5735772720038095
-2.4434609527917814,-0.6427881041227306
-2.356194490192065,-0.707107068169964
-2.2689280275923487,-0.7660446062880097
-2.1816615649926323,-0.8191521350190991
-2.094395102392916,-0.8660230570633278
-2.0071286397931996,-0.9063064352462099
-1.9198621771934832,-0.9396918610826395
-1.8325957145937668,-0.9659254106933997
-1.7453292519940504,-0.9848075322877381
-1.658062789394334,-0.996194584625424
-1.5707963267946177,-0.999999943741051
-1.4835298641949013,-0.9961965904240911
-1.396263401595185,-0.9848087259256115
-1.3089969389954685,-0.9659263053730697
-1.2217304763957522,-0.9396928453952696
-1.1344640137960358,-0.9063078865693892
-1.0471975511963194,-0.8660254450996421
-0.9599310885966029,-0.8191520601714936
-0.8726646259968864,-0.7660436398499774
-0.78539816339717,-0.7071064695749812
-0.6981317007974535,-0.6427875016049974
-0.610865238197737,-0.5735764038216146
-0.5235987755980205,-0.4999999918687822
-0.436332312998304,-0.4226182601634099
-0.3490658503985875,-0.34202014311360895
-0.261799387798871,-0.2588190618107145
-0.17453292519915453,-0.17364817864508061
-0.08726646259943806,-0.08715574275502719
2.7841617900037363E-13,2.7841617900037363E-13
0.08726646259999489,0.0871557427555819
0.17453292519971136,0.173648178645629
0.26179938779942785,0.25881906181125236
0.34906585039914434,0.3420201431141322
0.4363323129988608,0.4226182601639145
0.5235987755985773,0.49999999186926436
0.6108652381982937,0.5735764038220706
0.6981317007980102,0.642787501605424
0.7853981633977267,0.7071064695753749
0.8726646259974432,0.7660436398503353
0.9599310885971597,0.8191520601718131
1.047197551196876,0.8660254450999204
1.1344640137965925,0.9063078865696244
1.2217304763963088,0.9396928453954602
1.3089969389960252,0.9659263053732137
1.3962634015957416,0.9848087259257081
1.483529864195458,0.9961965904241398
1.5707963267951743,0.999999943741051
1.6580627893948907,0.9961945846253758
1.745329251994607,0.9848075322876415
1.8325957145943235,0.9659254106932553
1.9198621771940398,0.9396918610824491
2.0071286397937564,0.9063064352459747
2.094395102393473,0.8660230570630496
2.181661564993189,0.8191521350187796
2.2689280275929056,0.7660446062876517
2.356194490192622,0.7071070681695704
2.4434609527923383,0.6427881041223041
2.5307274153920547,0.5735772720033533
2.617993877991771,0.5000013872903634
2.7052603405914875,0.42261820046953297
2.792526803191204,0.34202003835802736
2.87979326579092,0.25881886824521694
2.9670597283906366,0.1736478843146127
3.054326190990353,0.0871557558912206
3.1415926535900693,-2.765871307892327E-13
3.2288591161897857,-0.08715575589177127
3.316125578789502,-0.1736478843151564
3.4033920413892185,-0.258818868245751
3.490658503988935,-0.3420200383585466
3.5779249665886512,-0.4226182004700336
3.6651914291883676,-0.5000013872908412
3.752457891788084,-0.5735772720038059
3.8397243543878004,-0.6427881041227268
3.9269908169875167,-0.7071070681699605
4.014257279587233,-0.7660446062880066
4.1015237421869495,-0.8191521350190966
4.188790204786666,-0.8660230570633256
4.276056667386382,-0.9063064352462079
4.363323129986099,-0.9396918610826378
4.450589592585815,-0.9659254106933984
4.537856055185531,-0.9848075322877374
4.625122517785248,-0.9961945846254237
4.712388980384964,-0.999999943741051
4.7996554429846805,-0.9961965904240916
4.886921905584397,-0.9848087259256123
4.974188368184113,-0.9659263053730708
5.06145483078383,-0.9396928453952713
5.148721293383546,-0.9063078865693911
5.235987755983262,-0.8660254450996443
5.323254218582979,-0.8191520601714962
5.410520681182695,-0.7660436398499804
5.4977871437824115,-0.7071064695749847
5.585053606382128,-0.6427875016050012
5.672320068981844,-0.5735764038216187
5.759586531581561,-0.49999999186878663
5.846852994181277,-0.42261826016341464
5.934119456780993,-0.34202014311361395
6.02138591938071,-0.2588190618107198
6.108652381980426,-0.17364817864508608
6.1959188445801425,-0.08715574275503281
6.283185307179859,2.7267077484793845E-13
6.370451769779575,0.08715574275557608
6.457718232379292,0.17364817864562315
6.544984694979008,0.25881906181124653
6.632251157578724,0.34202014311412643
6.719517620178441,0.42261826016390885
6.806784082778157,0.4999999918692589
6.8940505453778735,0.5735764038220653
6.98131700797759,0.642787501605419
7.068583470577306,0.7071064695753703
7.155849933177023,0.766043639850331
7.243116395776739,0.819152060171809
7.330382858376455,0.8660254450999171
7.417649320976172,0.9063078865696215
7.504915783575888,0.9396928453954578
7.5921822461756046,0.9659263053732117
7.679448708775321,0.984808725925707
7.766715171375037,0.9961965904241391
7.853981633974754,0.9999999437410507
7.94124809657447,0.9961945846253764
8.028514559174187,0.9848075322876425
8.115781021773904,0.9659254106932571
8.20304748437362,0.939691861082451
8.290313946973336,0.9063064352459771
8.377580409573053,0.8660230570630524
8.46484687217277,0.8191521350187828
8.552113334772486,0.7660446062876557
8.639379797372202,0.7071070681695744
8.726646259971918,0.6427881041223087
8.813912722571635,0.5735772720033587
8.901179185171351,0.5000013872903686
8.988445647771067,0.4226182004695382
9.075712110370784,0.3420200383580334
9.1629785729705,0.25881886824522343
9.250245035570217,0.1736478843146187
9.337511498169933,0.08715575589122737
9.42477796076965,-2.7001266317819894E-13
9.512044423369366,-0.08715575589176515
9.599310885969082,-0.1736478843151502
9.686577348568798,-0.25881886824574496
9.773843811168515,-0.3420200383585408
9.861110273768231,-0.4226182004700278
9.948376736367948,-0.5000013872908364
10.035643198967664,-0.5735772720038007
10.12290966156738,-0.6427881041227225
10.210176124167097,-0.7071070681699565
10.297442586766813,-0.7660446062880029
10.38470904936653,-0.8191521350190928
10.471975511966246,-0.8660230570633225
10.559241974565962,-0.9063064352462054
10.646508437165679,-0.9396918610826356
10.733774899765395,-0.9659254106933969
10.821041362365111,-0.9848075322877362
10.908307824964828,-0.9961945846254232
10.995574287564544,-0.999999943741051
11.08284075016426,-0.9961965904240921
11.170107212763977,-0.9848087259256134
11.257373675363693,-0.9659263053730721
11.34464013796341,-0.9396928453952733
11.431906600563126,-0.9063078865693938
11.519173063162842,-0.8660254450996473
11.606439525762559,-0.8191520601714999
11.693705988362275,-0.7660436398499845
11.780972450961992,-0.707106469574989
11.868238913561708,-0.642787501605006
11.955505376161424,-0.5735764038216238
12.04277183876114,-0.49999999186879196
12.130038301360857,-0.42261826016342025
12.217304763960573,-0.3420201431136198
12.30457122656029,-0.2588190618107258
12.391837689160006,-0.17364817864509222
12.479104151759723,-0.08715574275503901
12.566370614359439,2.6645352591003757E-13
12.653637076959155,0.08715574275556988
12.740903539558872,0.17364817864561705
12.828170002158588,0.25881906181124054
12.915436464758304,0.3420201431141206
13.00270292735802,0.4226182601639032
13.089969389957737,0.4999999918692535
13.177235852557454,0.5735764038220603
13.26450231515717,0.6427875016054141
13.351768777756886,0.7071064695753658
13.439035240356603,0.766043639850327
13.526301702956319,0.8191520601718054
13.613568165556035,0.866025445099914
13.700834628155752,0.9063078865696189
13.788101090755468,0.9396928453954557
13.875367553355185,0.9659263053732102
13.962634015954901,0.9848087259257061
14.049900478554617,0.9961965904241386
14.137166941154334,0.999999943741051
14.22443340375405,0.9961945846253767
14.311699866353766,0.9848075322876437
14.398966328953483,0.9659254106932589
14.4862327915532,0.9396918610824534
14.573499254152916,0.9063064352459802
14.660765716752632,0.866023057063056
14.748032179352348,0.8191521350187875
14.835298641952065,0.7660446062876605
14.922565104551781,0.7071070681695795
15.009831567151497,0.6427881041223142
15.097098029751214,0.5735772720033641
15.18436449235093,0.5000013872903745
15.271630954950647,0.4226182004695449
15.358897417550363,0.3420200383580399
15.44616388015008,0.25881886824523004
15.533430342749796,0.17364788431462544
15.620696805349512,0.08715575589123438
15.707963267949228,-2.6340412112498384E-13
15.795229730548945,-0.08715575589175749
15.882496193148661,-0.1736478843151437
15.969762655748378,-0.2588188682457381
16.057029118348094,-0.3420200383585339
16.144295580947812,-0.4226182004700231
16.23156204354753,-0.5000013872908332
16.31882850614725,-0.5735772720037995
16.406094968746967,-0.6427881041227225
16.493361431346685,-0.7071070681699576
16.580627893946403,-0.7660446062880052
16.66789435654612,-0.8191521350190961
16.75516081914584,-0.866023057063326
16.842427281745557,-0.9063064352462091
16.929693744345276,-0.9396918610826395
17.016960206944994,-0.9659254106933999
17.104226669544712,-0.9848075322877389
17.19149313214443,-0.9961945846254244
17.278759594744148,-0.999999943741051
17.366026057343866,-0.9961965904240905
17.453292519943584,-0.9848087259256098
17.540558982543303,-0.9659263053730665
17.62782544514302,-0.9396928453952647
17.71509190774274,-0.9063078865693823
17.802358370342457,-0.8660254450996332
17.889624832942175,-0.8191520601714825
17.976891295541893,-0.7660436398499638
18.06415775814161,-0.7071064695749651
18.15142422074133,-0.6427875016049788
18.238690683341048,-0.5735764038215933
18.325957145940766,-0.4999999918687581
18.413223608540484,-0.4226182601633832
18.500490071140202,-0.3420201431135797
18.58775653373992,-0.25881906181068287
18.67502299633964,-0.17364817864504672
18.762289458939357,-0.08715574275499123
18.849555921539075,3.161915174132446E-13
18.936822384138793,0.0871557427556212
19.02408884673851,0.1736481786456695
19.11135530933823,0.2588190618112937
19.198621771937947,0.34202014311417395
19.285888234537666,0.4226182601639563
19.373154697137384,0.4999999918693059
19.460421159737102,0.5735764038221112
19.54768762233682,0.6427875016054632
19.63495408493654,0.7071064695754122
19.722220547536256,0.7660436398503704
19.809487010135975,0.8191520601718452
19.896753472735693,0.8660254450999494
19.98401993533541,0.9063078865696497
20.07128639793513,0.9396928453954811
20.158552860534847,0.9659263053732301
20.245819323134565,0.9848087259257193
20.333085785734283,0.9961965904241454
20.420352248334,0.999999943741051
20.50761871093372,0.9961945846253695
20.594885173533438,0.9848075322876289
20.682151636133156,0.9659254106932362
20.769418098732874,0.9396918610824233
20.856684561332592,0.906306435245942
20.94395102393231,0.86602305706301
21.03121748653203,0.8191521350187332
21.118483949131747,0.7660446062875989
21.205750411731465,0.7071070681695105
21.293016874331183,0.6427881041222377
21.3802833369309,0.5735772720032813
21.46754979953062,0.5000013872902854
21.554816262130338,0.42261820046944987
21.642082724730056,0.3420200383579397
21.729349187329774,0.2588188682451253
21.816615649929492,0.17364788431451683
21.90388211252921,0.08715575589112269
21.99114857512893,-3.764991668630809E-13
22.078415037728647,-0.08715575589187302
22.165681500328365,-0.17364788431525877
22.252947962928083,-0.25881886824585254
22.3402144255278,-0.3420200383586479
22.42748088812752,-0.4226182004701328
22.514747350727237,-0.500001387290938
22.602013813326955,-0.5735772720038985
22.689280275926674,-0.6427881041228147
22.776546738526392,-0.7071070681700428
22.86381320112611,-0.7660446062880827
22.951079663725828,-0.8191521350191655
23.038346126325546,-0.8660230570633862
23.125612588925264,-0.9063064352462602
23.212879051524983,-0.9396918610826807
23.3001455141247,-0.9659254106934313
23.38741197672442,-0.9848075322877599
23.474678439324137,-0.9961945846254351
23.561944901923855,-0.999999943741051
23.649211364523573,-0.9961965904240798
23.73647782712329,-0.9848087259255888
23.82374428972301,-0.965926305373035
23.911010752322728,-0.9396928453952234
23.998277214922446,-0.9063078865693314
24.085543677522164,-0.8660254450995728
24.172810140121882,-0.8191520601714132
24.2600766027216,-0.7660436398498862
24.34734306532132,-0.7071064695748798
24.434609527921037,-0.6427875016048862
24.521875990520755,-0.5735764038214942
24.609142453120473,-0.4999999918686535
24.69640891572019,-0.42261826016327375
24.78367537831991,-0.34202014311346624
24.870941840919627,-0.2588190618105662
24.958208303519346,-0.1736481786449278
25.045474766119064,-0.0871557427548709
25.132741228718782,4.369837824924616E-13
25.2200076913185,0.08715574275574153
25.307274153918218,0.17364817864578846
25.394540616517936,0.2588190618114104
25.481807079117655,0.3420201431142875
25.569073541717373,0.4226182601640658
25.65634000431709,0.49999999186941035
25.74360646691681,0.5735764038222101
25.830872929516527,0.6427875016055558
25.918139392116245,0.7071064695754977
26.005405854715963,0.766043639850448
26.09267231731568,0.8191520601719144
26.1799387799154,0.8660254451000099
26.267205242515118,0.9063078865697006
26.354471705114836,0.9396928453955224
26.441738167714554,0.9659263053732611
26.529004630314272,0.9848087259257405
26.61627109291399,0.9961965904241561
26.70353755551371,0.999999943741051
26.790804018113427,0.9961945846253589
26.878070480713145,0.9848075322876079
26.965336943312863,0.9659254106932049
27.05260340591258,0.9396918610823817
27.1398698685123,0.9063064352458909
27.227136331112018,0.8660230570629497
27.314402793711736,0.8191521350186641
27.401669256311454,0.7660446062875211
27.488935718911172,0.7071070681694253
27.57620218151089,0.6427881041221452
27.66346864411061,0.5735772720031823
27.750735106710327,0.500001387290181
27.838001569310045,0.42261820046934034
27.925268031909763,0.34202003835782635
28.01253449450948,0.2588188682450086
28.0998009571092,0.17364788431439868
28.187067419708917,0.0871557558910015
28.274333882308635,-4.970922521653605E-13
28.361600344908354,-0.08715575589199348
28.44886680750807,-0.17364788431537762
28.53613327010779,-0.25881886824596995
28.623399732707508,-0.3420200383587613
28.710666195307226,-0.42261820047024173
28.797932657906944,-0.5000013872910423
28.885199120506662,-0.573577272003997
28.97246558310638,-0.6427881041229075
29.0597320457061,-0.7071070681701284
29.146998508305817,-0.7660446062881603
29.234264970905535,-0.8191521350192346
29.321531433505253,-0.8660230570634468
29.40879789610497,-0.9063064352463113
29.49606435870469,-0.939691861082722
29.583330821304408,-0.9659254106934626
29.670597283904126,-0.9848075322877807
29.757863746503844,-0.9961945846254455
29.845130209103562,-0.9999999437410507
29.93239667170328,-0.9961965904240694
30.019663134303,-0.9848087259255677
30.106929596902717,-0.9659263053730038
30.194196059502435,-0.939692845395182
30.281462522102153,-0.9063078865692804
30.36872898470187,-0.8660254450995124
30.45599544730159,-0.8191520601713439
30.543261909901307,-0.7660436398498085
30.630528372501026,-0.7071064695747943
30.717794835100744,-0.6427875016047936
30.805061297700462,-0.5735764038213953
30.89232776030018,-0.49999999186854893
30.979594222899898,-0.4226182601631642
31.066860685499616,-0.34202014311335266
31.154127148099334,-0.25881906181044956
31.241393610699053,-0.17364817864480883
31.32866007329877,-0.08715574275475055
